Tweet Index	Label	Tweet text
1345	1	hudo, update je razbil vse nastavitve pa nc..
1346	1	super, dez je zacel tocno brez deznika lol! #klasika 🤡 http://t.co/0PRYwFsRyY
1347	1	top, sistem me je odjavil tocno ob shranjevanju jao! @kolega #krasno 😬 http://t.co/SrutoDz5PP
1348	1	odlicno, sistem me je odjavil tocno ob shranjevanju haha... #super 🙃
1349	1	hudo, vsi maili so prisli tik pred odhodom tko to je!
1350	1	prav lepo, budilka ni zvonla in sm zamudu jao... http://t.co/1kpf2uciFE
1351	1	res fajn, v sluzbi so dodal se en sestanek no to... #klasika http://t.co/DZFnuOTFG3
1352	1	krasno, v sluzbi so dodal se en sestanek tko to je.
1353	1	super, sistem me je odjavil tocno ob shranjevanju jao. #seveda
1354	1	top, dvigalo ne dela ko mam polne roke haha... http://t.co/onYoaceXH3
1355	1	prav lepo, telefon je crknu ravno med klicem lol.
1356	1	hudo, parkiral sm 15 minut stran od firme tko to je.. @firma 😑
1357	1	odlicno, vsi maili so prisli tik pred odhodom no to.. 😑
1358	1	hudo, sistem me je odjavil tocno ob shranjevanju lol. @uporabnik 🤡
1359	1	super, dez je zacel tocno brez deznika jao.
1360	1	krasno, vsi maili so prisli tik pred odhodom pa nc.. #sarkazem
1361	1	super, tiskalnik je vrgu error pred oddajo pa nc!
1362	1	krasno, dez je zacel tocno brez deznika tko to je.. @uporabnik #sarkazem 🤡 http://t.co/PxvUatCifG
1363	1	hudo, internet je padu med teams callom no to...
1364	1	top, vsi maili so prisli tik pred odhodom tko to je!
1365	1	super, sistem me je odjavil tocno ob shranjevanju jao!
1366	1	res fajn, internet je padu med teams callom pa nc.. @kolega #sarkazem http://t.co/dtVU4eS51H
1367	1	krasno, sistem me je odjavil tocno ob shranjevanju pa nc... @sosed #super 🙃 http://t.co/f6a3cYzgj6
1368	1	hudo, parkiral sem 15 minut stran od firme pa nc.. #sarkazem http://t.co/TYQozQ2JT0
1369	1	prav lepo, parkiral sm 15 minut stran od firme... @kolegica #klasika
1370	1	res fajn, parkiral sem 15 minut stran od firme pa nc... #super
1371	1	top, v sluzbi so dodal se en sestanek lol. http://t.co/gmiSW1uzOQ
1372	1	prav lepo, zgresu sm vlak za 20 sekund lol.
1373	1	top, telefon je crknu ravno med klicem haha... @support
1374	1	odlicno, sistem me je odjavil tocno ob shranjevanju tko to je. #sarkazem
1375	1	krasno, app je pozru vse neshranjeno ampak ok.
1376	1	prav lepo, v sluzbi so dodal se en sestanek no to. #topdan
1377	1	odlicno, support odgovarja ze 3 dni jao. @support #sarkazem
1378	1	odlicno, tiskalnik je vrgu error pred oddajo pa nc... @firma #krasno 🙃
1379	1	prav lepo, internet je padu med teams callom lol... @firma 🤡
1380	1	res fajn, zobozdravnik je bil ob 7ih zjutri ampak ok! 😑
1381	1	super, app je pozru vse neshranjeno haha! #sarkazem 😑
1382	1	hudo, sistem me je odjavil tocno ob shranjevanju tko to je! #seveda 🤡 http://t.co/k0AfjezARk
1383	1	odlicno, dvigalo ne dela ko mam polne roke ampak ok! 😬
1384	1	krasno, dez je zacel tocno brez deznika pa nc. @uporabnik #topdan
1385	1	krasno, update je razbil vse nastavitve tko to je! 🙃
1386	1	krasno, tiskalnik je vrgu error pred oddajo haha. #sarkazem 😬
1387	1	top, budilka ni zvonla in sm zamudu haha. #topdan http://t.co/VCQ9ucabPb
1388	1	hudo, telefon je crknu ravno med klicem pa nc.. @firma
1389	1	krasno, zobozdravnik je bil ob 7ih zjutri. #topdan 🙄
1390	1	hudo, tiskalnik je vrgu error pred oddajo no to! @uporabnik #seveda 😬
1391	1	super, zgresu sm vlak za 20 sekund.. 🙄
1392	1	top, support odgovarja ze 3 dni tko to je. @firma http://t.co/tkJTIcDzoL
1393	1	top, tiskalnik je vrgu error pred oddajo.. 🙄 http://t.co/IGaMq1l6E5
1394	1	res fajn, app je pozru vse neshranjeno lol... 🙄
1395	1	super, sistem me je odjavil tocno ob shranjevanju lol. @sosed #topdan
1396	1	hudo, zobozdravnik je bil ob 7ih zjutri lol. #topdan 😑
1397	1	odlicno, telefon je crknu ravno med klicem pa nc...
1398	1	super, parkiral sm 15 minut stran od firme pa nc.. #topdan
1399	1	res fajn, internet je padu med teams callom tko to je! #topdan
1400	1	odlicno, internet je padu med teams callom! 🤡
1401	1	super, klima je crknla na najbolj vroc dan.
1402	1	res fajn, support odgovarja ze 3 dni pa nc...
1403	1	super, telefon je crknu ravno med klicem no to! #krasno
1404	1	krasno, budilka ni zvonla in sm zamudu!
1405	1	hudo, internet je padu med teams callom tko to je. #klasika http://t.co/dtehGVrHoy
1406	1	prav lepo, dvigalo ne dela ko mam polne roke! #topdan 😑
1407	1	krasno, budilka ni zvonla in sm zamudu pa nc! #krasno 🙃
1408	1	hudo, sistem me je odjavil tocno ob shranjevanju no to... @support
1409	1	prav lepo, support odgovarja ze 3 dni tko to je... 😑
1410	1	hudo, telefon je crknu ravno med klicem! @firma #seveda http://t.co/2bjCtUgkn3
1411	1	top, v sluzbi so dodal se en sestanek lol.. @firma #klasika 🙄
1412	1	super, sistem me je odjavil tocno ob shranjevanju lol! 😑
1413	1	krasno, klima je crknla na najbolj vroc dan tko to je..
1414	1	hudo, dez je zacel tocno brez deznika pa nc.. 🙄 http://t.co/bFtM8mkllW
1415	1	hudo, parkiral sem 15 minut stran od firme lol! http://t.co/MbIjNCz3Nk
1416	1	prav lepo, dvigalo ne dela k mam polne roke! @servis #klasika
1417	1	prav lepo, tiskalnik je vrgu error pred oddajo haha. #topdan
1418	1	super, telefon je crknu ravno med klicem no to... @sosed
1419	1	super, internet je padu med teams callom tko to je! 🙃
1420	1	super, vsi maili so prisli tik pred odhodom pa nc.. @support #seveda
1421	1	krasno, v sluzbi so dodal se en sestanek ampak ok... @support #super 😬
1422	1	krasno, sistem me je odjavil tocno ob shranjevanju tko to je!
1423	1	krasno, tiskalnik je vrgu error pred oddajo lol. @firma #seveda 😑
1424	1	res fajn, zobozdravnik je bil ob 7ih zjutri no to! #krasno 😑
1425	1	res fajn, support odgovarja ze 3 dni pa nc! #klasika 😑
1426	1	res fajn, zgresu sm vlak za 20 sekund no to... @servis #krasno 😑
1427	1	krasno, app je pozru vse neshranjeno no to. @frend
1428	1	super, v sluzbi so dodal se en sestanek lol...
1429	1	hudo, parkiral sem 15 minut stran od firme haha. @support #super 😬
1430	1	prav lepo, parkiral sem 15 minut stran od firme tko to je! @uporabnik #sarkazem 😑 http://t.co/Nuj9QOau96
1431	1	hudo, telefon je crknu ravno med klicem no to! @support
1432	1	top, klima je crknla na najbolj vroc dan lol.. @support
1433	1	super, tiskalnik je vrgu error pred oddajo lol..
1434	1	odlicno, dez je zacel tocno brez deznika pa nc.. @sosed #seveda 😑 http://t.co/MrW7dM8EGx
1435	1	krasno, dvigalo ne dela ko mam polne roke...
1436	1	super, zobozdravnik je bil ob 7ih zjutri tko to je... 🙃 http://t.co/3kU0qlGCyi
1437	1	top, internet je padu med teams callom jao... #klasika
1438	1	prav lepo, app je pozru vse neshranjeno jao... @firma #klasika
1439	1	top, internet je padu med teams callom tko to je.. http://t.co/tEQZnmMhPF
1440	1	res fajn, zgresu sm vlak za 20 sekund pa nc.. @kolega #super 😑
1441	1	res fajn, v sluzbi so dodal se en sestanek tko to je... #seveda
1442	1	super, vsi maili so prisli tik pred odhodom no to. #seveda
1443	1	super, update je razbil vse nastavitve! @support #klasika
1444	1	res fajn, support odgovarja ze 3 dni no to!
1445	1	res fajn, klima je crknla na najbolj vroc dan ampak ok... #super
1446	1	res fajn, dvigalo ne dela ko mam polne roke tko to je.. @servis #sarkazem
1447	1	super, parkiral sem 15 minut stran od firme no to. #krasno
1448	1	krasno, v sluzbi so dodal se en sestanek tko to je! @servis
1449	1	krasno, update je razbil vse nastavitve no to...
1450	1	hudo, dez je zacel tocno brez deznika lol... http://t.co/wm7GXkHYTl
1451	1	super, budilka ni zvonla in sm zamudu haha! http://t.co/T2GzEmIvHV
1452	1	prav lepo, tiskalnik je vrgu error pred oddajo ampak ok!
1453	1	res fajn, vsi maili so prisli tik pred odhodom ampak ok!
1454	1	prav lepo, support odgovarja ze 3 dni haha. 😬
1455	1	top, dez je zacel tocno brez deznika haha! #sarkazem 🙄
1456	1	top, klima je crknla na najbolj vroc dan no to.
1457	1	top, budilka ni zvonla in sm zamudu haha!
1458	1	hudo, support odgovarja ze 3 dni lol! #super
1459	1	prav lepo, internet je padu med teams callom no to... 🙄 http://t.co/edp3DGEgE3
1460	1	res fajn, budilka ni zvonla in sm zamudu haha! #topdan
1461	1	top, zgresu sm vlak za 20 sekund..
1462	1	krasno, dez je zacel tocno brez deznika jao!
1463	1	top, support odgovarja ze 3 dni.
1464	1	krasno, dvigalo ne dela ko mam polne roke pa nc... http://t.co/WNk56UPfmr
1465	1	hudo, v sluzbi so dodal se en sestanek! 🙄
1466	1	krasno, internet je padu med teams callom no to... @firma #topdan
1467	1	prav lepo, budilka ni zvonla in sm zamudu jao... @firma #klasika 😬
1468	1	krasno, telefon je crknu ravno med klicem no to... #klasika 🤡 http://t.co/fbIyG51Jui
1469	1	krasno, sistem me je odjavil tocno ob shranjevanju tko to je! #seveda http://t.co/UOXnPKhREb
1470	1	super, parkiral sem 15 minut stran od firme ampak ok.
1471	1	res fajn, app je pozru vse neshranjeno ampak ok! @kolegica 🙃
1472	1	hudo, telefon je crknu ravno med klicem tko to je! #super 😑
1473	1	hudo, dez je zacel tocno brez deznika jao... @kolega #klasika
1474	1	prav lepo, support odgovarja ze 3 dni lol. #krasno
1475	1	odlicno, zobozdravnik je bil ob 7ih zjutri ampak ok.
1476	1	top, zgresu sm vlak za 20 sekund tko to je... #krasno
1477	1	krasno, vsi maili so prisli tik pred odhodom ampak ok.. #klasika
1478	1	hudo, zobozdravnik je bil ob 7ih zjutri ampak ok... 🙄 http://t.co/mP2myZ5BpB
1479	1	odlicno, dez je zacel tocno brez deznika pa nc.. @kolega
1480	1	odlicno, vsi maili so prisli tik pred odhodom.. @uporabnik
1481	1	hudo, update je razbil vse nastavitve tko to je... #klasika http://t.co/zLUg47jE7E
1482	1	krasno, vsi maili so prisli tik pred odhodom haha! #sarkazem
1483	1	top, telefon je crknu ravno med klicem haha... #seveda 😑
1484	1	odlicno, telefon je crknu ravno med klicem lol. http://t.co/wRMFF9K33f
1485	1	res fajn, budilka ni zvonla in sm zamudu no to. #klasika
1486	1	prav lepo, zobozdravnik je bil ob 7ih zjutri ampak ok. @uporabnik #krasno
1487	1	krasno, update je razbil vse nastavitve lol! 😬
1488	1	odlicno, update je razbil vse nastavitve.. @kolega
1489	1	super, update je razbil vse nastavitve haha!
1490	1	odlicno, support odgovarja ze 3 dni jao.
1491	1	prav lepo, parkiral sm 15 minut stran od firme lol... @frend #klasika
1492	1	top, zobozdravnik je bil ob 7ih zjutri haha...
1493	1	prav lepo, parkiral sem 15 minut stran od firme... @frend 🙃
1494	1	super, tiskalnik je vrgu error pred oddajo lol. 🙄
1495	1	top, v sluzbi so dodal se en sestanek tko to je. #sarkazem 🤡
1496	1	hudo, sistem me je odjavil tocno ob shranjevanju ampak ok!
1497	1	hudo, klima je crknla na najbolj vroc dan tko to je. http://t.co/FRKJHcH4ay
1498	1	prav lepo, support odgovarja ze 3 dni lol... 🙄
1499	1	krasno, dez je zacel tocno brez deznika lol...
1500	1	top, support odgovarja ze 3 dni.. #klasika
1501	1	hudo, support odgovarja ze 3 dni haha... @servis #klasika 😬 http://t.co/bOJYs8pc59
1502	1	res fajn, klima je crknla na najbolj vroc dan jao...
1503	1	res fajn, dvigalo ne dela ko mam polne roke haha! #sarkazem 🤡
1504	1	krasno, zobozdravnik je bil ob 7ih zjutri haha. @kolegica #seveda
1505	1	odlicno, update je razbil vse nastavitve lol... #sarkazem
1506	1	super, zobozdravnik je bil ob 7ih zjutri lol... @uporabnik #klasika
1507	1	odlicno, update je razbil vse nastavitve no to! @support #krasno
1508	1	top, klima je crknla na najbolj vroc dan lol! #krasno http://t.co/GoVDovKxUc
1509	1	krasno, zobozdravnik je bil ob 7ih zjutri no to.. #sarkazem 🙄
1510	1	top, dvigalo ne dela ko mam polne roke lol.. #krasno
1511	1	res fajn, zobozdravnik je bil ob 7ih zjutri lol... @kolega #sarkazem 😬
1512	1	krasno, update je razbil vse nastavitve pa nc... @servis http://t.co/klZHQY3vaH
1513	1	hudo, tiskalnik je vrgu error pred oddajo tko to je! @firma #klasika
1514	1	res fajn, budilka ni zvonla in sm zamudu lol! @kolega
1515	1	prav lepo, sistem me je odjavil tocno ob shranjevanju pa nc... @support #seveda 🙄
1516	1	krasno, zobozdravnik je bil ob 7ih zjutri pa nc... @kolega #topdan
1517	1	odlicno, dvigalo ne dela k mam polne roke haha.
1518	1	res fajn, support odgovarja ze 3 dni haha.
1519	1	odlicno, vsi maili so prisli tik pred odhodom no to.. #seveda 😑
1520	1	odlicno, update je razbil vse nastavitve tko to je. @support #krasno
1521	1	top, dvigalo ne dela ko mam polne roke lol... http://t.co/mVbZzlwY67
1522	1	krasno, support odgovarja ze 3 dni ampak ok. http://t.co/aO4sff09nr
1523	1	hudo, dez je zacel tocno brez deznika jao. @uporabnik #klasika
1524	1	krasno, v sluzbi so dodal se en sestanek lol! #seveda
1525	1	krasno, klima je crknla na najbolj vroc dan pa nc... http://t.co/bXAw0J3bKh
1526	1	super, budilka ni zvonla in sm zamudu tko to je..
1527	1	prav lepo, telefon je crknu ravno med klicem lol. @support
1528	1	res fajn, dvigalo ne dela ko mam polne roke jao. http://t.co/sLWfPZIrLK
1529	1	top, klima je crknla na najbolj vroc dan lol! #topdan
1530	1	res fajn, zobozdravnik je bil ob 7ih zjutri lol! 😬
1531	1	top, telefon je crknu ravno med klicem no to! http://t.co/Tdy53z6Cni
1532	1	hudo, update je razbil vse nastavitve no to!
1533	1	super, tiskalnik je vrgu error pred oddajo ampak ok! @kolegica 🙄
1534	1	hudo, zobozdravnik je bil ob 7ih zjutri... 🙄
1535	1	super, app je pozru vse neshranjeno ampak ok. #seveda 🙃
1536	1	top, dez je zacel tocno brez deznika! @sosed http://t.co/D4ZO2JtSRo
1537	1	odlicno, budilka ni zvonla in sm zamudu ampak ok... http://t.co/p7VzT7XFiD
1538	1	hudo, sistem me je odjavil tocno ob shranjevanju pa nc! #super http://t.co/WPzQe3n2Xw
1539	2	itak, izpad elektrike ravno med oddajo haha..
1540	2	itak, dez cel vikend po celem soncnem tednu ampak ok.. @kolegica 🙃
1541	2	najbls, delo v petek ob 16:55 pa nc.
1542	2	najbls, 3 nujne stvari 5 min pred koncem jao!
1543	2	tocno to sm rabu, racunalnik ki se posodablja 100 let ampak ok.. @frend
1544	2	noro dobr, nov update tik pred predstavitvijo jao.. http://t.co/8rQnsSm3hr
1545	2	komi cakam, nov update tik pred predstavitvijo haha... @servis
1546	2	tocno to sm rabu, delo v petek ob 16:55 no to.. #krasno http://t.co/d7JJNyA4Zd
1547	2	noro dobr, petarde ob polnoci pod blokom ampak ok... @kolegica
1548	2	noro dobr, bot ki te preveze na drugega bota lol.. @sosed
1549	2	komi cakam, delo v petek ob 16:55 jao. http://t.co/yrCpKMPJWn
1550	2	komi cakam, bot ki te preveze na drugega bota jao. @sosed 😑 http://t.co/VH4Fpj3fyn
1551	2	komi cakam, ponedeljek in 40 min guzve na obvoznici lol..
1552	2	noro dobr, vklop alarma na test ravno ob 6ih jao! @sosed #sarkazem
1553	2	komi cakam, ponedeljek in 40 min guzve na obvoznici no to... 🙄 http://t.co/4hX0nUalRk
1554	2	tocno to sm rabu, klic supporta po 50 min cakanja pa nc.. #klasika
1555	2	tocno to sm rabu, delo v petek ob 16:55 ampak ok...
1556	2	komi cakam, zaprta blagajna in 30 ljudi v vrsti haha.
1557	2	komi cakam, racunalnik ki se posodablja 100 let jao.. 😬 http://t.co/dIMHMZoPjp
1558	2	najbls, racunalnik ki se posodablja 100 let ampak ok..
1559	2	seveda, novi procesi brez enega navodila jao! http://t.co/N8rSj0iBw5
1560	2	tocno to sm rabu, 3 nujne stvari 5 min pred koncem haha.. @kolegica
1561	2	itak, racunalnik ki se posodablja 100 let tko to je!
1562	2	itak, dez cel vikend po celem soncnem tednu tko to je. @kolega
1563	2	seveda, novi procesi brez enega navodila pa nc... 🙃
1564	2	hvala lepa, racunalnik ki se posodablja 100 let pa nc... @firma http://t.co/dz28z8y72c
1565	2	komi cakam, petarde ob polnoci pod blokom no to. #krasno
1566	2	hvala lepa, racunalnik ki se posodablja 100 let lol. 😑
1567	2	najbls, ponedeljek in 40 min guzve na obvoznici lol... #seveda http://t.co/sjnziZvORq
1568	2	komi cakam, bot ki te preveze na drugega bota ampak ok! #sarkazem 🤡
1569	2	hvala lepa, vklop alarma na test ravno ob 6ih tko to je.. #topdan
1570	2	najbls, delo v petek ob 16:55 haha..
1571	2	itak, petarde ob polnoci pod blokom pa nc... @servis #klasika http://t.co/u0M6FYlyiW
1572	2	noro dobr, 3 nujne stvari 5 min pred koncem lol!
1573	2	komi cakam, novi procesi brez enega navodila pa nc.. #krasno
1574	2	tocno to sm rabu, vklop alarma na test ravno ob 6ih haha. #klasika
1575	2	itak, dez cel vikend po celem soncnem tednu no to! @frend #klasika http://t.co/w8r3A4Xq0O
1576	2	tocno to sm rabu, zaprta blagajna in 30 ljudi v vrsti. #topdan
1577	2	tocno to sm rabu, novi procesi brez enega navodila jao! @sosed #super http://t.co/ardZ5NwjBH
1578	2	tocno to sm rabu, rok danes, navodila pa ob 23:50 ampak ok! @firma #super http://t.co/WkSLlT1WvS
1579	2	noro dobr, dez cel vikend po celem soncnem tednu haha! 🙄 http://t.co/GLawDQ3ZWn
1580	2	komi cakam, novi procesi brez enega navodila tko to je. 🙃
1581	2	itak, nov update tik pred predstavitvijo no to... #klasika
1582	2	komi cakam, klic supporta po 50 min cakanja no to.. #super
1583	2	komi cakam, zaprta blagajna in 30 ljudi v vrsti haha. @uporabnik #topdan
1584	2	hvala lepa, sestanek cez malico ker zakaj pa ne... @servis
1585	2	seveda, rok danes, navodila pa ob 23:50 haha... #topdan
1586	2	seveda, delo v petek ob 16:55 lol... @kolegica
1587	2	itak, racunalnik ki se posodablja 100 let pa nc. #seveda 🙄
1588	2	seveda, racunalnik ki se posodablja 100 let no to... #topdan http://t.co/PjempS4MCJ
1589	2	itak, petarde ob polnoci pod blokom... 🙄
1590	2	komi cakam, alarm ob 5:30 na prost dan ampak ok... @support
1591	2	itak, novi procesi brez enega navodila jao!
1592	2	tocno to sm rabu, bot ki te preveze na drugega bota haha. #super 🙄
1593	2	itak, racunalnik ki se posodablja 100 let lol... @uporabnik 😬
1594	2	itak, petarde ob polnoci pod blokom lol..
1595	2	najbls, nov update tik pred predstavitvijo... #topdan
1596	2	tocno to sm rabu, ponedeljek in 40 min guzve na obvoznici no to.. @sosed
1597	2	seveda, delo v petek ob 16:55 lol.. #topdan
1598	2	najbls, racunalnik ki se posodablja 100 let lol! #krasno
1599	2	noro dobr, sestanek cez malico ker zakaj pa ne haha.. #seveda 🙄
1600	2	hvala lepa, klic supporta po 50 min cakanja no to! @frend 🙄
1601	2	noro dobr, racunalnik ki se posodablja 100 let pa nc! #topdan 😬
1602	2	itak, delo v petek ob 16:55 lol.. 😑 http://t.co/asJ0xdSndb
1603	2	tocno to sm rabu, dez cel vikend po celem soncnem tednu pa nc! @frend #seveda
1604	2	noro dobr, petarde ob polnoci pod blokom haha..
1605	2	itak, rok danes, navodila pa ob 23:50 haha. @support #sarkazem 😑
1606	2	noro dobr, dez cel vikend po celem soncnem tednu! #topdan http://t.co/ptsqmgsPSz
1607	2	tocno to sm rabu, petarde ob polnoci pod blokom.
1608	2	komi cakam, racunalnik ki se posodablja 100 let tko to je. #seveda 🙃
1609	2	hvala lepa, delo v petek ob 16:55! @servis #super 🤡
1610	2	hvala lepa, klic supporta po 50 min cakanja haha! #krasno 😬
1611	2	seveda, izpad elektrike ravno med oddajo haha. @frend #topdan
1612	2	itak, vklop alarma na test ravno ob 6ih jao. #super 🙃 http://t.co/Nne44TIqEo
1613	2	komi cakam, racunalnik ki se posodablja 100 let no to.
1614	2	hvala lepa, ponedeljek in 40 min guzve na obvoznici pa nc... 🙃
1615	2	seveda, vklop alarma na test ravno ob 6ih tko to je..
1616	2	itak, zaprta blagajna in 30 ljudi v vrsti jao.. #super
1617	2	hvala lepa, vklop alarma na test ravno ob 6ih no to... 😑
1618	2	seveda, delo v petek ob 16:55 tko to je... @servis http://t.co/pplJ6Xgf8h
1619	2	itak, nov update tik pred predstavitvijo haha.. http://t.co/48e11ERX5L
1620	2	tocno to sm rabu, racunalnik ki se posodablja 100 let haha! @uporabnik #super 🙃
1621	2	komi cakam, bot ki te preveze na drugega bota lol..
1622	2	najbls, ponedeljek in 40 min guzve na obvoznici lol...
1623	2	najbls, rok danes, navodila pa ob 23:50 jao! #topdan
1624	2	komi cakam, alarm ob 5:30 na prost dan lol. @support #topdan
1625	2	hvala lepa, nov update tik pred predstavitvijo.. #sarkazem 🙃 http://t.co/j6keUF4gxj
1626	2	itak, novi procesi brez enega navodila ampak ok... #super 🙄 http://t.co/tsiZaXl54E
1627	2	tocno to sm rabu, zaprta blagajna in 30 ljudi v vrsti haha..
1628	2	hvala lepa, petarde ob polnoci pod blokom lol. #topdan 🙄 http://t.co/5YllbQckpn
1629	2	noro dobr, 3 nujne stvari 5 min pred koncem no to! #krasno
1630	2	tocno to sm rabu, ponedeljek in 40 min guzve na obvoznici. @support #seveda 🙃 http://t.co/NulpGoS5Ik
1631	2	hvala lepa, petarde ob polnoci pod blokom no to... @servis 🙃 http://t.co/PXmnLgHF8v
1632	2	komi cakam, vklop alarma na test ravno ob 6ih pa nc...
1633	2	itak, dez cel vikend po celem soncnem tednu no to.
1634	2	komi cakam, rok danes, navodila pa ob 23:50 no to... #klasika
1635	2	noro dobr, novi procesi brez enega navodila haha.. http://t.co/yw7yxk1Jfu
1636	2	komi cakam, bot ki te preveze na drugega bota no to.. #seveda
1637	2	noro dobr, ponedeljek in 40 min guzve na obvoznici ampak ok.. @sosed #super 😬
1638	2	itak, zaprta blagajna in 30 ljudi v vrsti. #topdan
1639	2	tocno to sm rabu, bot ki te preveze na drugega bota tko to je.. #seveda 😬
1640	2	tocno to sm rabu, delo v petek ob 16:55 haha...
1641	2	noro dobr, ponedeljek in 40 min guzve na obvoznici lol.. http://t.co/Z9kiCyrLd0
1642	2	komi cakam, racunalnik ki se posodablja 100 let lol.. #klasika http://t.co/PcDPHoKDZU
1643	2	hvala lepa, petarde ob polnoci pod blokom pa nc.. @support #krasno
1644	2	komi cakam, vklop alarma na test ravno ob 6ih lol...
1645	2	noro dobr, zaprta blagajna in 30 ljudi v vrsti no to... #topdan
1646	2	tocno to sm rabu, 3 nujne stvari 5 min pred koncem! @uporabnik #super
1647	2	noro dobr, petarde ob polnoci pod blokom jao! @kolegica #super
1648	2	itak, alarm ob 5:30 na prost dan jao... @kolegica #krasno
1649	2	tocno to sm rabu, bot ki te preveze na drugega bota ampak ok. @servis
1650	2	noro dobr, novi procesi brez enega navodila jao! @uporabnik 😑
1651	2	tocno to sm rabu, dez cel vikend po celem soncnem tednu haha.
1652	2	seveda, zaprta blagajna in 30 ljudi v vrsti haha! #super
1653	2	komi cakam, dez cel vikend po celem soncnem tednu jao.. @servis #super 🤡 http://t.co/hFEMBd4GNw
1654	2	noro dobr, rok danes, navodila pa ob 23:50 lol... @firma
1655	2	komi cakam, bot ki te preveze na drugega bota ampak ok..
1656	2	najbls, bot ki te preveze na drugega bota haha. @firma #sarkazem
1657	2	seveda, izpad elektrike ravno med oddajo haha! 🙄 http://t.co/XDDaZAtdlB
1658	2	najbls, novi procesi brez enega navodila jao!
1659	2	seveda, 3 nujne stvari 5 min pred koncem jao... @servis
1660	2	itak, petarde ob polnoci pod blokom no to... @servis #seveda 🙄
1661	2	itak, novi procesi brez enega navodila lol.. #klasika
1662	2	komi cakam, ponedeljek in 40 min guzve na obvoznici haha.. http://t.co/sr6WsU3PSK
1663	2	itak, klic supporta po 50 min cakanja jao... @kolega 😑 http://t.co/UCHOPNeiGl
1664	2	noro dobr, vklop alarma na test ravno ob 6ih pa nc... 🤡
1665	2	hvala lepa, racunalnik ki se posodablja 100 let haha...
1666	2	seveda, klic supporta po 50 min cakanja haha. @kolega
1667	2	hvala lepa, rok danes, navodila pa ob 23:50 lol.. #klasika
1668	2	hvala lepa, klic supporta po 50 min cakanja pa nc... @support #seveda
1669	2	komi cakam, dez cel vikend po celem soncnem tednu pa nc.. #topdan
1670	2	hvala lepa, delo v petek ob 16:55 haha! @kolega #sarkazem http://t.co/p1hJDi1vpA
1671	2	tocno to sm rabu, vklop alarma na test ravno ob 6ih haha... #seveda 😬 http://t.co/QFLJmpMRMH
1672	2	hvala lepa, novi procesi brez enega navodila pa nc.. @firma #super
1673	2	komi cakam, zaprta blagajna in 30 ljudi v vrsti no to.. #topdan
1674	2	hvala lepa, sestanek cez malico ker zakaj pa ne ampak ok... @sosed
1675	2	najbls, sestanek cez malico ker zakaj pa ne lol! #krasno
1676	2	najbls, nov update tik pred predstavitvijo jao. @firma #sarkazem
1677	2	komi cakam, 3 nujne stvari 5 min pred koncem lol..
1678	2	hvala lepa, ponedeljek in 40 min guzve na obvoznici no to! #klasika
1679	2	hvala lepa, delo v petek ob 16:55 jao. @support http://t.co/EC3b8X79WU
1680	2	hvala lepa, racunalnik ki se posodablja 100 let! 😬
1681	2	itak, vklop alarma na test ravno ob 6ih jao! @servis
1682	2	komi cakam, alarm ob 5:30 na prost dan tko to je! #sarkazem
1683	2	seveda, nov update tik pred predstavitvijo jao... @servis #krasno
1684	2	noro dobr, racunalnik ki se posodablja 100 let pa nc! 😬
1685	2	najbls, 3 nujne stvari 5 min pred koncem no to!
1686	2	itak, alarm ob 5:30 na prost dan tko to je.. #sarkazem
1687	2	hvala lepa, bot ki te preveze na drugega bota no to! #seveda 🙄
1688	2	seveda, nov update tik pred predstavitvijo haha.. #krasno 😬
1689	2	tocno to sm rabu, klic supporta po 50 min cakanja! @support 😬
1690	2	seveda, dez cel vikend po celem soncnem tednu haha... #seveda
1691	2	seveda, zaprta blagajna in 30 ljudi v vrsti... @kolegica
1692	2	hvala lepa, alarm ob 5:30 na prost dan no to.. #klasika 🙃 http://t.co/T6TKsZXDlM
1693	2	komi cakam, klic supporta po 50 min cakanja tko to je.. #seveda
1694	2	najbls, novi procesi brez enega navodila lol...
1695	2	komi cakam, vklop alarma na test ravno ob 6ih tko to je. #seveda 🙄
1696	2	itak, rok danes, navodila pa ob 23:50 pa nc. 🤡 http://t.co/zTV5V6mLTh
1697	2	komi cakam, delo v petek ob 16:55 haha.. #krasno http://t.co/JGtAj1k9mT
1698	2	tocno to sm rabu, alarm ob 5:30 na prost dan haha! @frend
1699	2	hvala lepa, vklop alarma na test ravno ob 6ih...
1700	2	noro dobr, novi procesi brez enega navodila ampak ok.. @servis 🙃
1701	2	tocno to sm rabu, sestanek cez malico ker zakaj pa ne ampak ok. #krasno
1702	2	tocno to sm rabu, ponedeljek in 40 min guzve na obvoznici pa nc.. #super
1703	2	noro dobr, racunalnik ki se posodablja 100 let lol.. #krasno 🙄 http://t.co/2SYRHfF5OF
1704	2	noro dobr, bot ki te preveze na drugega bota! #super http://t.co/quio4Nlt6n
1705	2	tocno to sm rabu, klic supporta po 50 min cakanja jao.. @sosed #krasno 🙄 http://t.co/dAbfIGCbSU
1706	2	komi cakam, izpad elektrike ravno med oddajo no to... @servis http://t.co/TAu7VT8qxc
1707	2	najbls, klic supporta po 50 min cakanja no to... #krasno 🙃
1708	2	seveda, dez cel vikend po celem soncnem tednu ampak ok! @kolegica #super
1709	2	komi cakam, petarde ob polnoci pod blokom ampak ok.
